id ; type ; latitude ; longitude ; description ; title ; 
2baae6500a ; 6 ; 49.63017718135872 ; 1.581029422851561 ; TOUR 2 ; LIVRAISON VENDREDI ; 
0c14a94336 ; 6 ; 49.771403413476776 ; 1.442327030273436 ; TOUR 2 ; LIVRAISON VENDREDI ; 
4d905cf3d3 ; 6 ; 49.940533304546605 ; 2.4480883544922527 ; TOUR 2 ; LIVRAISON VENDREDI ; 
7d4c4d0a5e ; 6 ; 49.88658975970772 ; 1.9028918212891277 ; TOUR 2 ; LIVRAISON VENDREDI ; 
efcf2e5078 ; 6 ; 49.67198939573023 ; 2.1638171142578777 ; TOUR 2 ; LIVRAISON VENDREDI ; 
0b074a73ef ; 6 ; 49.80777697642424 ; 1.7518298095703777 ; TOUR 2 ; LIVRAISON VENDREDI ; 
04eba5661a ; 6 ; 49.813980390912555 ; 1.8644396728516277 ; TOUR 2 ; LIVRAISON VENDREDI ; 
ff1f315979 ; 6 ; 49.699532611211744 ; 1.8273608154297527 ; TOUR 2 ; LIVRAISON VENDREDI ; 
cf6c556345 ; 6 ; 48.051865186762505 ; 1.2327443544922012 ; magasin livré en porteur avec hayon ; LIVRAISON VENDREDI ; 
1ba6c4bb32 ; 6 ; 48.268054488687255 ; 1.1654530947265762 ; magasin livré en porteur avec hayon ; LIVRAISON VENDREDI ; 
39e85a65ac ; 6 ; 48.499715318477854 ; 1.4895497744140762 ; magasin livré en porteur avec hayon ; LIVRAISON VENDREDI ; 
646d84fbe5 ; 6 ; 48.51882119732744 ; 1.7738210146484512 ; magasin livré en porteur avec hayon ; LIVRAISON VENDREDI ; 
8a8c40f32c ; 6 ; 48.636027874332726 ; 1.2423573916015762 ; magasin livré en porteur avec hayon ; LIVRAISON VENDREDI ; 
c25d32a4ea ; 6 ; 48.66506033905841 ; 1.6763173525390762 ; magasin livré en porteur avec hayon ; LIVRAISON VENDREDI ; 
